"issue_key","created","resolutiondate","days_to_solve"
"LUCENE-3589","2011-11-24","2011-11-24","0"
"SOLR-6039","2014-05-01","2014-05-05","4"
"SOLR-3844","2012-09-15","2012-09-15","0"
"SOLR-5968","2014-04-07","2014-07-21","105"
"SOLR-1180","2009-05-22","2009-05-22","0"
"LUCENE-1316","2008-06-25","2009-01-25","214"
"LUCENE-1457","2008-11-17","2009-02-19","94"
"SOLR-4798","2013-05-07","2013-05-08","1"
"LUCENE-3551","2011-11-01","2011-11-04","3"
"SOLR-1041","2009-02-27","2009-07-28","151"
"LUCENE-1349","2008-08-04","2008-08-05","1"
"LUCENE-6613","2015-06-26","2015-06-26","0"
"LUCENE-3062","2011-05-02","2011-05-02","0"
"SOLR-1427","2009-09-11","2009-09-22","11"
"LUCENE-3641","2011-12-11","2011-12-11","0"
"SOLR-1451","2009-09-22","2009-09-22","0"
"SOLR-3108","2012-02-07","2012-02-09","2"
"LUCENE-4763","2013-02-08","2013-02-08","0"
"SOLR-3245","2012-03-14","2014-03-11","727"
"SOLR-952","2009-01-09","2009-03-26","76"
"LUCENE-1892","2009-09-07","2009-09-07","0"
"SOLR-1870","2010-04-07","2010-06-14","68"
"SOLR-93","2006-12-30","2008-08-14","593"
"SOLR-5593","2013-12-31","2014-02-06","37"
"LUCENE-1022","2007-10-05","2007-10-22","17"
"LUCENE-3818","2012-02-22","2012-02-24","2"
"SOLR-4741","2013-04-19","2013-04-23","4"
"LUCENE-4585","2012-12-03","2012-12-06","3"
"SOLR-6560","2014-09-24","2014-12-05","72"
"LUCENE-3599","2011-11-27","2011-11-29","2"
"SOLR-3469","2012-05-19","2012-05-22","3"
"SOLR-2124","2010-09-18","2012-03-20","549"
"LUCENE-5461","2014-02-20","2014-02-21","1"
"LUCENE-6054","2014-11-07","2014-11-07","0"
"LUCENE-4868","2013-03-21","2013-03-21","0"
"SOLR-4855","2013-05-24","2013-05-29","5"
"LUCENE-133","2003-09-22","2006-05-27","978"
"SOLR-869","2008-11-18","2008-11-19","1"
"SOLR-6764","2014-11-19","2015-01-14","56"
"SOLR-7031","2015-01-25","2015-01-26","1"
"LUCENE-117","2003-05-28","2006-05-27","1095"
"SOLR-5417","2013-11-02","2013-11-25","23"
"SOLR-3168","2012-02-27","2012-02-28","1"
"LUCENE-2686","2010-10-04","2012-07-18","653"
"SOLR-4858","2013-05-25","2013-05-31","6"
"LUCENE-2094","2009-11-24","2009-12-03","9"
"SOLR-6925","2015-01-07","2015-01-08","1"
"LUCENE-4581","2012-12-01","2012-12-01","0"
"LUCENE-5104","2013-07-12","2013-07-12","0"
"LUCENE-2458","2010-05-11","2010-07-19","69"
"SOLR-4376","2013-01-29","2013-11-22","297"
"LUCENE-102","2003-04-16","2006-05-27","1137"
"SOLR-749","2008-09-03","2008-09-03","0"
"LUCENE-4102","2012-06-03","2012-06-09","6"
"LUCENE-4165","2012-06-26","2012-07-17","21"
"SOLR-4055","2012-11-09","2012-11-28","19"
"SOLR-5168","2013-08-16","2013-09-04","19"
"SOLR-4178","2012-12-13","2012-12-13","0"
"LUCENE-1953","2009-10-07","2009-10-08","1"
"SOLR-7563","2015-05-19","2015-05-19","0"
"SOLR-2669","2011-07-22","2011-07-24","2"
"SOLR-2824","2011-10-12","2012-05-14","215"
"SOLR-787","2008-09-23","2008-09-26","3"
"LUCENE-5140","2013-07-26","2013-07-31","5"
"LUCENE-2924","2011-02-17","2011-03-04","15"
"LUCENE-6089","2014-12-02","2014-12-02","0"
"SOLR-2127","2010-09-21","2011-01-23","124"
"SOLR-4489","2013-02-22","2013-07-25","153"
"SOLR-4573","2013-03-13","2013-03-16","3"
"SOLR-4345","2013-01-24","2013-01-24","0"
"LUCENE-3619","2011-12-04","2011-12-05","1"
"SOLR-6211","2014-06-29","2014-06-30","1"
"LUCENE-829","2007-03-12","2007-03-16","4"
"LUCENE-1568","2009-03-20","2009-03-21","1"
"SOLR-3854","2012-09-19","2014-02-14","513"
"SOLR-1863","2010-04-03","2011-08-23","507"
"SOLR-7420","2015-04-18","2015-04-18","0"
"SOLR-1182","2009-05-22","2009-05-22","0"
"SOLR-5451","2013-11-16","2013-11-22","6"
"LUCENE-5032","2013-06-03","2013-06-03","0"
"SOLR-1170","2009-05-15","2009-09-16","124"
"LUCENE-231","2004-06-13","2006-05-27","713"
"LUCENE-2875","2011-01-19","2011-01-19","0"
"LUCENE-669","2006-09-07","2006-11-30","84"
"LUCENE-1576","2009-03-27","2009-03-27","0"
"LUCENE-3068","2011-05-04","2011-05-18","14"
"SOLR-5204","2013-08-29","2013-12-01","94"
"LUCENE-2123","2009-12-06","2009-12-10","4"
"SOLR-7487","2015-04-29","2015-05-01","2"
"SOLR-4711","2013-04-14","2013-11-24","224"
"LUCENE-1730","2009-07-02","2009-07-06","4"
"SOLR-2987","2011-12-24","2012-01-10","17"
"LUCENE-1430","2008-10-29","2009-02-19","113"
"LUCENE-6123","2014-12-18","2014-12-22","4"
"SOLR-6519","2014-09-15","2014-09-17","2"
"SOLR-6882","2014-12-23","2014-12-23","0"
"LUCENE-5747","2014-06-08","2014-06-09","1"
"SOLR-4203","2012-12-15","2012-12-26","11"
"LUCENE-4566","2012-11-20","2012-12-01","11"
"SOLR-3052","2012-01-19","2012-03-20","61"
"SOLR-324","2007-08-02","2008-02-20","202"
"SOLR-2545","2011-05-25","2011-07-15","51"
"LUCENE-4782","2013-02-20","2013-02-20","0"
"LUCENE-504","2006-03-01","2009-11-06","1346"
"SOLR-535","2008-04-07","2008-04-07","0"
"SOLR-1582","2009-11-20","2009-11-20","0"
"LUCENE-5704","2014-05-24","2014-05-24","0"
"SOLR-7387","2015-04-14","2015-04-23","9"
"SOLR-2890","2011-11-11","2012-11-30","385"
"SOLR-6220","2014-07-01","2015-06-11","345"
"LUCENE-2386","2010-04-08","2010-05-06","28"
"SOLR-1747","2010-02-02","2010-02-04","2"
"LUCENE-4361","2012-09-05","2012-09-05","0"
"SOLR-7350","2015-04-06","2015-04-06","0"
"SOLR-7499","2015-05-04","2015-06-23","50"
"LUCENE-1525","2009-01-21","2009-01-21","0"
"LUCENE-34","2002-05-12","2006-05-27","1476"
"SOLR-2051","2010-08-16","2010-08-16","0"
"SOLR-3341","2012-04-09","2012-04-17","8"
"SOLR-855","2008-11-13","2009-06-04","203"
"LUCENE-861","2007-04-12","2009-04-10","729"
"LUCENE-5480","2014-02-28","2014-02-28","0"
"LUCENE-4717","2013-01-24","2013-02-08","15"
"LUCENE-1811","2009-08-15","2009-08-15","0"
"SOLR-136","2007-02-02","2007-07-17","165"
"SOLR-6257","2014-07-18","2014-07-19","1"
"LUCENE-2812","2010-12-13","2010-12-13","0"
"LUCENE-6343","2015-03-06","2015-03-06","0"
"LUCENE-2135","2009-12-08","2010-06-02","176"
"LUCENE-3697","2012-01-15","2012-01-18","3"
"SOLR-1479","2009-10-01","2009-10-01","0"
"LUCENE-702","2006-10-28","2006-12-18","51"
"LUCENE-5269","2013-10-09","2013-10-11","2"
"SOLR-2541","2011-05-24","2011-07-08","45"
"LUCENE-4444","2012-09-28","2012-09-28","0"
"SOLR-5914","2014-03-26","2014-04-04","9"
"LUCENE-109","2003-05-08","2006-05-27","1115"
"LUCENE-2898","2011-01-29","2011-01-29","0"
"LUCENE-813","2007-02-23","2007-02-27","4"
"LUCENE-569","2006-05-13","2006-10-27","167"
"SOLR-7279","2015-03-20","2015-04-04","15"
"LUCENE-5281","2013-10-13","2013-10-13","0"
"LUCENE-471","2005-11-26","2010-09-24","1763"
"SOLR-2401","2011-03-04","2011-03-12","8"
"LUCENE-4116","2012-06-06","2012-06-10","4"
"SOLR-2941","2011-12-02","2011-12-17","15"
"LUCENE-4318","2012-08-20","2013-08-20","365"
"SOLR-3679","2012-07-26","2012-09-06","42"
"LUCENE-3800","2012-02-19","2012-02-22","3"
"LUCENE-5806","2014-07-04","2014-07-09","5"
"SOLR-6062","2014-05-13","2014-08-13","92"
"LUCENE-2219","2010-01-17","2010-01-17","0"
"LUCENE-1819","2009-08-18","2009-08-18","0"
"SOLR-7680","2015-06-14","2015-06-14","0"
"LUCENE-3255","2011-06-28","2011-06-28","0"
"SOLR-3793","2012-09-05","2012-09-06","1"
"SOLR-1558","2009-11-12","2009-11-26","14"
"LUCENE-3028","2011-04-14","2011-05-03","19"
"SOLR-584","2008-05-28","2008-07-01","34"
"SOLR-647","2008-07-23","2008-08-18","26"
"SOLR-7408","2015-04-16","2015-04-22","6"
"LUCENE-6108","2014-12-11","2014-12-11","0"
"SOLR-2589","2011-06-13","2011-06-17","4"
"SOLR-2626","2011-06-28","2011-06-28","0"
"LUCENE-1376","2008-09-04","2008-09-04","0"
"SOLR-7290","2015-03-22","2015-04-04","13"
"LUCENE-4978","2013-05-04","2014-03-18","318"
"SOLR-7625","2015-06-02","2015-06-02","0"
"SOLR-5233","2013-09-11","2013-09-12","1"
"SOLR-1097","2009-03-31","2013-03-16","1446"
"LUCENE-1639","2009-05-15","2009-06-19","35"
"LUCENE-29","2002-04-06","2006-05-27","1512"
"LUCENE-5247","2013-09-29","2013-10-01","2"
"SOLR-3263","2012-03-21","2012-03-21","0"
"LUCENE-2976","2011-03-19","2011-03-19","0"
"SOLR-2697","2011-08-04","2011-09-10","37"
"LUCENE-1769","2009-07-30","2010-02-09","194"
"SOLR-7254","2015-03-16","2015-03-24","8"
"SOLR-642","2008-07-21","2008-07-22","1"
"SOLR-4213","2012-12-19","2012-12-19","0"
"SOLR-4746","2013-04-22","2013-04-22","0"
"LUCENE-1416","2008-10-09","2008-10-20","11"
"SOLR-252","2007-06-01","2007-06-01","0"
"SOLR-5190","2013-08-27","2013-08-28","1"
"LUCENE-4398","2012-09-17","2012-09-19","2"
"SOLR-6928","2015-01-08","2015-02-26","49"
"LUCENE-4908","2013-04-04","2013-04-04","0"
"SOLR-394","2007-10-25","2007-11-12","18"
"SOLR-6636","2014-10-20","2014-10-20","0"
"SOLR-7655","2015-06-09","2015-06-10","1"
"SOLR-1043","2009-03-01","2009-03-17","16"
"SOLR-1359","2009-08-12","2009-08-13","1"
"SOLR-4342","2013-01-23","2013-01-28","5"
"SOLR-2318","2011-01-19","2011-01-19","0"
"LUCENE-3696","2012-01-14","2012-01-16","2"
"LUCENE-6407","2015-04-07","2015-04-08","1"
"SOLR-2983","2011-12-21","2012-03-29","99"
"LUCENE-5618","2014-04-18","2014-05-21","33"
"SOLR-884","2008-11-26","2008-12-11","15"
"SOLR-3686","2012-07-27","2012-09-07","42"
"SOLR-2631","2011-07-01","2011-07-04","3"
"SOLR-2960","2011-12-10","2013-12-27","748"
"SOLR-6510","2014-09-12","2014-12-01","80"
"LUCENE-4874","2013-03-23","2013-04-04","12"
"SOLR-5487","2013-11-21","2013-11-21","0"
"SOLR-5874","2014-03-17","2014-03-23","6"
"SOLR-2194","2010-10-25","2010-10-25","0"
"SOLR-2009","2010-07-22","2010-07-22","0"
"SOLR-5644","2014-01-19","2014-02-07","19"
"LUCENE-1830","2009-08-20","2009-08-21","1"
"SOLR-7440","2015-04-21","2015-04-22","1"
"LUCENE-2748","2010-11-08","2012-06-11","581"
"SOLR-6175","2014-06-17","2014-06-17","0"
"LUCENE-4466","2012-10-08","2012-11-09","32"
"SOLR-6715","2014-11-07","2014-11-24","17"
"LUCENE-5191","2013-08-28","2013-08-29","1"
"SOLR-5739","2014-02-17","2014-02-18","1"
"SOLR-1011","2009-02-07","2009-02-07","0"
"SOLR-3961","2012-10-17","2013-01-15","90"
"SOLR-1213","2009-06-10","2009-06-13","3"
"SOLR-1281","2009-07-14","2009-08-12","29"
"LUCENE-1544","2009-02-19","2009-02-22","3"
"SOLR-6577","2014-10-01","2014-10-02","1"
"LUCENE-306","2004-11-11","2005-11-01","355"
"LUCENE-1882","2009-09-01","2009-09-01","0"
"SOLR-7018","2015-01-22","2015-01-22","0"
"SOLR-3614","2012-07-10","2012-09-27","79"
"SOLR-1600","2009-11-25","2009-11-25","0"
"LUCENE-4321","2012-08-21","2012-08-22","1"
"SOLR-3845","2012-09-15","2012-09-15","0"
"LUCENE-6241","2015-02-12","2015-02-13","1"
"LUCENE-1836","2009-08-21","2009-08-25","4"
"SOLR-7157","2015-02-25","2015-04-23","57"
"SOLR-2629","2011-07-01","2011-07-28","27"
"LUCENE-6070","2014-11-22","2014-11-24","2"
"LUCENE-290","2004-10-17","2006-05-27","587"
"SOLR-7066","2015-01-30","2015-04-10","70"
"SOLR-3062","2012-01-27","2012-02-02","6"
"SOLR-3569","2012-06-21","2012-09-13","84"
"SOLR-4906","2013-06-06","2013-06-07","1"
"LUCENE-6105","2014-12-10","2015-02-25","77"
"LUCENE-359","2005-03-08","2006-06-06","455"
"LUCENE-4968","2013-04-29","2013-04-30","1"
"SOLR-292","2007-07-09","2007-07-09","0"
"SOLR-3160","2012-02-24","2012-02-24","0"
"LUCENE-202","2004-03-24","2006-05-27","794"
"SOLR-5577","2013-12-23","2014-01-05","13"
"SOLR-2142","2010-10-05","2010-10-15","10"
"SOLR-6952","2015-01-10","2015-05-05","115"
"SOLR-3472","2012-05-20","2012-05-20","0"
"LUCENE-2057","2009-11-11","2009-11-11","0"
"LUCENE-1082","2007-12-06","2007-12-07","1"
"SOLR-3811","2012-09-07","2012-09-14","7"
"SOLR-1071","2009-03-17","2009-09-08","175"
"LUCENE-6589","2015-06-19","2015-07-07","18"
"SOLR-214","2007-04-25","2007-05-07","12"
"LUCENE-4066","2012-05-17","2012-05-17","0"
"LUCENE-6158","2015-01-03","2015-01-07","4"
"LUCENE-3037","2011-04-18","2011-04-19","1"
"LUCENE-1086","2007-12-10","2007-12-13","3"
"SOLR-5552","2013-12-12","2014-01-05","24"
"SOLR-6120","2014-05-29","2015-02-04","251"
"LUCENE-433","2005-09-14","2006-05-05","233"
"SOLR-5774","2014-02-26","2014-02-26","0"
"LUCENE-5622","2014-04-20","2014-05-22","32"
"LUCENE-1625","2009-05-01","2009-06-26","56"
"SOLR-978","2009-01-23","2009-01-25","2"
"LUCENE-2622","2010-08-25","2010-09-19","25"
"LUCENE-3093","2011-05-13","2011-05-14","1"
"LUCENE-575","2006-05-24","2006-06-02","9"
"LUCENE-5924","2014-09-04","2014-10-01","27"
"SOLR-6906","2015-01-02","2015-01-02","0"
"SOLR-4617","2013-03-20","2013-03-22","2"
"SOLR-5762","2014-02-21","2014-02-22","1"
"LUCENE-5048","2013-06-09","2013-06-10","1"
"SOLR-48","2006-09-14","2006-09-19","5"
"SOLR-7299","2015-03-24","2015-04-01","8"
"SOLR-4480","2013-02-20","2013-02-26","6"
"SOLR-6336","2014-08-07","2014-08-11","4"
"SOLR-2390","2011-02-27","2011-04-20","52"
"LUCENE-2970","2011-03-16","2011-03-16","0"
"SOLR-3300","2012-03-30","2012-03-30","0"
"SOLR-7502","2015-05-05","2015-06-22","48"
"SOLR-2994","2011-12-30","2011-12-30","0"
"LUCENE-1552","2009-03-04","2009-03-09","5"
"SOLR-3437","2012-05-05","2012-05-05","0"
"LUCENE-6068","2014-11-22","2014-11-23","1"
"LUCENE-2003","2009-10-21","2009-10-23","2"
"SOLR-4985","2013-07-02","2013-07-02","0"
"SOLR-1781","2010-02-19","2012-07-26","888"
"SOLR-2831","2011-10-13","2011-10-14","1"
"LUCENE-3580","2011-11-17","2011-11-17","0"
"LUCENE-5603","2014-04-12","2014-04-14","2"
"LUCENE-3032","2011-04-15","2011-04-15","0"
"LUCENE-4805","2013-02-28","2013-02-28","0"
"SOLR-3465","2012-05-17","2012-09-15","121"
"LUCENE-5583","2014-04-09","2014-04-10","1"
"SOLR-5135","2013-08-11","2013-08-16","5"
"SOLR-7139","2015-02-22","2015-02-26","4"
"LUCENE-5777","2014-06-19","2014-06-19","0"
"SOLR-2047","2010-08-15","2010-08-15","0"
"SOLR-6268","2014-07-23","2014-08-21","29"
"SOLR-5108","2013-08-01","2013-08-20","19"
"LUCENE-1200","2008-03-04","2008-03-06","2"
"LUCENE-4974","2013-05-02","2013-05-02","0"
"LUCENE-352","2005-02-24","2006-05-18","448"
"SOLR-2403","2011-03-04","2011-10-06","216"
"SOLR-4245","2012-12-30","2012-12-30","0"
"SOLR-6876","2014-12-21","2014-12-28","7"
"LUCENE-1359","2008-08-18","2009-10-22","430"
"LUCENE-2566","2010-07-26","2012-05-25","669"
"LUCENE-5239","2013-09-23","2013-09-24","1"
"LUCENE-2852","2011-01-07","2011-01-16","9"
"SOLR-4805","2013-05-09","2013-06-10","32"
"LUCENE-1094","2007-12-18","2007-12-20","2"
"SOLR-3037","2012-01-14","2012-01-14","0"
"SOLR-6679","2014-10-30","2014-11-11","12"
"SOLR-2653","2011-07-14","2011-07-14","0"
"SOLR-2424","2011-03-12","2012-03-19","373"
"LUCENE-6233","2015-02-10","2015-02-10","0"
"SOLR-5883","2014-03-19","2014-03-19","0"
"SOLR-4005","2012-10-29","2012-10-29","0"
"LUCENE-404","2005-07-06","2006-05-27","325"
"LUCENE-3144","2011-05-25","2011-05-25","0"
"SOLR-3556","2012-06-18","2013-01-08","204"
"LUCENE-5420","2014-01-29","2014-01-29","0"
"LUCENE-5443","2014-02-13","2014-02-13","0"
"LUCENE-1210","2008-03-09","2008-03-09","0"
"SOLR-3308","2012-04-03","2012-04-03","0"
"SOLR-4814","2013-05-13","2013-05-23","10"
"LUCENE-4596","2012-12-07","2012-12-09","2"
"SOLR-513","2008-03-27","2008-08-11","137"
"LUCENE-329","2005-01-05","2015-05-20","3787"
"LUCENE-2688","2010-10-05","2010-10-07","2"
"LUCENE-871","2007-04-29","2007-08-17","110"
"SOLR-3001","2012-01-03","2012-01-06","3"
"SOLR-5522","2013-12-02","2013-12-03","1"
"LUCENE-4315","2012-08-20","2012-08-21","1"
"LUCENE-6338","2015-03-04","2015-03-05","1"
"LUCENE-6255","2015-02-18","2015-02-19","1"
"LUCENE-978","2007-08-15","2007-08-18","3"
"SOLR-950","2009-01-09","2009-01-09","0"
"LUCENE-5824","2014-07-15","2014-07-15","0"
"SOLR-626","2008-07-12","2008-07-15","3"
"LUCENE-5672","2014-05-15","2014-08-22","99"
"LUCENE-341","2005-02-04","2006-05-27","477"
"LUCENE-4243","2012-07-20","2012-07-20","0"
"SOLR-2409","2011-03-07","2011-04-16","40"
"SOLR-7693","2015-06-16","2015-06-17","1"
"SOLR-2895","2011-11-13","2011-11-15","2"
"SOLR-4330","2013-01-21","2013-01-23","2"
"SOLR-6857","2014-12-17","2014-12-17","0"
"SOLR-6011","2014-04-24","2014-04-24","0"
"SOLR-1124","2009-04-22","2009-04-24","2"
"LUCENE-5691","2014-05-20","2014-05-20","0"
"LUCENE-1189","2008-02-25","2008-05-27","92"
"LUCENE-4147","2012-06-15","2012-06-21","6"
"SOLR-6855","2014-12-16","2014-12-24","8"
"LUCENE-3811","2012-02-21","2012-02-21","0"
"SOLR-958","2009-01-13","2009-01-14","1"
"SOLR-2036","2010-08-11","2010-08-12","1"
"LUCENE-386","2005-05-09","2005-09-03","117"
"LUCENE-1702","2009-06-19","2010-09-29","467"
"LUCENE-641","2006-07-29","2006-07-30","1"
"LUCENE-1255","2008-03-31","2008-04-29","29"
"LUCENE-4664","2013-01-07","2013-01-08","1"
"SOLR-3373","2012-04-18","2012-04-18","0"
"SOLR-6742","2014-11-14","2014-11-14","0"
"LUCENE-3896","2012-03-21","2012-03-21","0"
"SOLR-146","2007-02-07","2007-02-09","2"
"SOLR-6851","2014-12-15","2015-01-13","29"
"LUCENE-3951","2012-04-04","2012-04-04","0"
"LUCENE-2549","2010-07-18","2010-10-29","103"
"LUCENE-87","2003-03-27","2006-05-27","1157"
"SOLR-6698","2014-11-03","2014-11-06","3"
"LUCENE-6657","2015-07-03","2015-07-04","1"
"LUCENE-2939","2011-02-27","2011-04-20","52"
"LUCENE-4377","2012-09-11","2012-09-12","1"
"SOLR-7737","2015-06-30","2015-07-06","6"
"LUCENE-5462","2014-02-20","2014-02-27","7"
"LUCENE-930","2007-06-08","2007-06-11","3"
"LUCENE-6559","2015-06-12","2015-06-15","3"
"SOLR-2381","2011-02-25","2011-03-09","12"
"SOLR-2387","2011-02-26","2011-03-22","24"
"LUCENE-5183","2013-08-20","2013-08-30","10"
"SOLR-70","2006-11-09","2006-12-14","35"
"SOLR-3891","2012-09-25","2012-09-25","0"
"LUCENE-4027","2012-05-02","2012-05-04","2"
"LUCENE-941","2007-06-23","2007-09-18","87"
"SOLR-5814","2014-03-04","2014-09-10","190"
"SOLR-4128","2012-11-30","2013-04-05","126"
"SOLR-1263","2009-07-06","2009-07-07","1"
"LUCENE-3382","2011-08-18","2011-08-18","0"
"SOLR-4034","2012-11-05","2012-11-20","15"
"LUCENE-4050","2012-05-12","2012-08-03","83"
"SOLR-720","2008-08-23","2008-08-23","0"
"SOLR-7385","2015-04-13","2015-04-14","1"
"SOLR-7449","2015-04-22","2015-04-26","4"
"LUCENE-4784","2013-02-20","2013-02-22","2"
"SOLR-3216","2012-03-08","2012-03-13","5"
"SOLR-3205","2012-03-06","2012-04-05","30"
"LUCENE-6483","2015-05-15","2015-05-18","3"
"SOLR-3780","2012-09-01","2012-09-02","1"
"LUCENE-6042","2014-10-31","2014-12-01","31"
"SOLR-6006","2014-04-22","2014-04-25","3"
"LUCENE-1153","2008-01-25","2008-01-25","0"
"LUCENE-19","2002-03-11","2006-05-27","1538"
"SOLR-1465","2009-09-27","2009-09-29","2"
"SOLR-753","2008-09-05","2008-09-06","1"
"SOLR-3042","2012-01-17","2012-01-19","2"
"LUCENE-2815","2010-12-16","2010-12-17","1"
"LUCENE-2404","2010-04-19","2010-04-19","0"
"LUCENE-1992","2009-10-18","2009-10-18","0"
"SOLR-3652","2012-07-20","2012-07-25","5"
"SOLR-2307","2011-01-05","2011-01-19","14"
"LUCENE-1638","2009-05-15","2009-05-15","0"
"LUCENE-3575","2011-11-15","2011-11-16","1"
"SOLR-1208","2009-06-08","2009-07-10","32"
"SOLR-2007","2010-07-20","2010-12-13","146"
"SOLR-2780","2011-09-18","2011-09-22","4"
"SOLR-1587","2009-11-21","2009-11-24","3"
"LUCENE-4692","2013-01-17","2013-01-17","0"
"SOLR-3879","2012-09-24","2012-09-25","1"
"SOLR-3993","2012-10-25","2012-12-01","37"
"LUCENE-1479","2008-12-05","2009-01-12","38"
"SOLR-6158","2014-06-10","2014-06-10","0"
"SOLR-368","2007-09-29","2012-02-23","1608"
"LUCENE-5372","2013-12-18","2014-01-05","18"
"SOLR-4881","2013-05-30","2013-05-30","0"
"SOLR-3112","2012-02-08","2012-03-23","44"
"SOLR-1144","2009-05-04","2009-06-05","32"
"LUCENE-7","2001-11-08","2006-05-27","1661"
"SOLR-1452","2009-09-22","2009-09-22","0"
"LUCENE-2741","2010-11-04","2010-11-15","11"
"SOLR-7128","2015-02-19","2015-02-27","8"
"LUCENE-183","2004-02-24","2006-05-27","823"
"SOLR-7392","2015-04-15","2015-04-18","3"
"SOLR-6160","2014-06-11","2014-06-17","6"
"SOLR-7334","2015-04-01","2015-04-03","2"
"LUCENE-632","2006-07-24","2006-09-18","56"
"SOLR-1414","2009-09-06","2009-09-06","0"
"SOLR-4937","2013-06-18","2014-02-26","253"
"SOLR-6796","2014-11-25","2014-12-02","7"
"SOLR-4575","2013-03-13","2013-03-14","1"
"LUCENE-4876","2013-03-23","2013-07-27","126"
"SOLR-1344","2009-08-06","2009-08-06","0"
"LUCENE-1627","2009-05-01","2011-01-26","635"
"LUCENE-5600","2014-04-11","2014-04-17","6"
"LUCENE-2759","2010-11-13","2010-11-14","1"
"SOLR-4325","2013-01-20","2013-01-25","5"
"SOLR-6937","2015-01-09","2015-01-14","5"
"LUCENE-6500","2015-05-26","2015-05-27","1"
"SOLR-1270","2009-07-09","2009-08-04","26"
"SOLR-2161","2010-10-15","2012-05-23","586"
"LUCENE-1438","2008-11-04","2011-01-25","812"
"SOLR-3022","2012-01-10","2012-01-12","2"
"LUCENE-6482","2015-05-14","2015-06-16","33"
"LUCENE-5111","2013-07-15","2014-03-18","246"
"SOLR-2644","2011-07-10","2011-07-12","2"
"LUCENE-5341","2013-11-14","2013-11-14","0"
"LUCENE-5593","2014-04-10","2014-07-28","109"
"SOLR-5659","2014-01-23","2014-02-07","15"
"LUCENE-2190","2010-01-04","2010-02-21","48"
"SOLR-4071","2012-11-13","2012-12-11","28"
"LUCENE-799","2007-02-13","2007-02-13","0"
"SOLR-4636","2013-03-23","2013-04-04","12"
"LUCENE-5047","2013-06-09","2013-06-11","2"
"SOLR-2489","2011-05-03","2011-06-21","49"
"SOLR-585","2008-05-29","2008-06-26","28"
"LUCENE-4406","2012-09-18","2012-09-19","1"
"SOLR-5452","2013-11-16","2013-11-22","6"
"LUCENE-693","2006-10-23","2007-11-23","396"
"LUCENE-5213","2013-09-14","2013-09-14","0"
"SOLR-6095","2014-05-20","2014-06-18","29"
"SOLR-6151","2014-06-08","2015-04-07","303"
"SOLR-5009","2013-07-05","2013-07-06","1"
"SOLR-6087","2014-05-16","2015-04-18","337"
"SOLR-5297","2013-10-02","2013-10-02","0"
"LUCENE-6238","2015-02-11","2015-02-25","14"
"SOLR-897","2008-12-05","2008-12-18","13"
"SOLR-7382","2015-04-12","2015-04-25","13"
"SOLR-2763","2011-09-14","2011-09-20","6"
"LUCENE-6298","2015-02-25","2015-02-26","1"
"LUCENE-4125","2012-06-08","2012-06-09","1"
"LUCENE-5164","2013-08-10","2013-08-11","1"
"LUCENE-1113","2007-12-31","2008-01-01","1"
"SOLR-6118","2014-05-28","2014-05-28","0"
"LUCENE-1182","2008-02-21","2008-02-21","0"
"LUCENE-2696","2010-10-11","2010-10-12","1"
"LUCENE-5016","2013-05-24","2013-05-30","6"
"SOLR-4150","2012-12-06","2012-12-13","7"
"LUCENE-3542","2011-10-29","2011-10-30","1"
"LUCENE-5392","2014-01-10","2014-01-10","0"
"LUCENE-367","2005-04-06","2006-05-27","416"
"SOLR-4679","2013-04-05","2013-08-09","126"
"LUCENE-2459","2010-05-13","2010-05-13","0"
"SOLR-4257","2013-01-03","2013-01-04","1"
"LUCENE-130","2003-08-16","2006-04-10","968"
"SOLR-4279","2013-01-07","2013-01-07","0"
"LUCENE-3113","2011-05-17","2011-05-18","1"
"SOLR-3615","2012-07-11","2013-07-30","384"
"LUCENE-1112","2007-12-31","2008-01-03","3"
"LUCENE-3495","2011-10-06","2011-10-06","0"
"SOLR-1556","2009-11-12","2010-07-03","233"
"LUCENE-3254","2011-06-28","2011-06-28","0"
"LUCENE-4090","2012-05-30","2012-05-30","0"
"LUCENE-3478","2011-09-30","2011-10-03","3"
"SOLR-5569","2013-12-22","2014-07-28","218"
"LUCENE-3439","2011-09-15","2011-09-21","6"
"SOLR-1340","2009-08-05","2009-08-06","1"
"LUCENE-2978","2011-03-20","2011-03-22","2"
"SOLR-3589","2012-07-02","2012-11-08","129"
"SOLR-2771","2011-09-16","2011-09-19","3"
"SOLR-6224","2014-07-05","2014-10-22","109"
"SOLR-589","2008-06-03","2008-08-14","72"
"LUCENE-5","2001-10-31","2006-05-27","1669"
"SOLR-5956","2014-04-03","2014-06-20","78"
"LUCENE-3895","2012-03-21","2012-03-21","0"
"SOLR-352","2007-09-10","2007-09-11","1"
"SOLR-1958","2010-06-17","2012-06-14","728"
"LUCENE-1900","2009-09-08","2009-09-09","1"
"LUCENE-5904","2014-08-24","2014-09-19","26"
"SOLR-2958","2011-12-09","2011-12-10","1"
"LUCENE-587","2006-06-02","2006-06-04","2"
"LUCENE-752","2006-12-17","2006-12-17","0"
"LUCENE-384","2005-04-30","2006-05-27","392"
"LUCENE-2947","2011-03-03","2013-04-26","785"
"SOLR-1943","2010-06-08","2010-06-08","0"
"SOLR-3819","2012-09-10","2013-03-23","194"
"LUCENE-2860","2011-01-12","2011-01-12","0"
